,balancing,cell_line,model,required_time,task,val_auprc,val_auroc
249,balanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
250,full_balanced,HelaS3,perceptron64,,Inactive enhancers vs inactive promoters,0.0,0.0
251,balanced,K562,perceptron,,Active promoters vs inactive promoters,0.896264374256134,0.8356792330741882
252,balanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
253,balanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
254,full_balanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
255,umbalanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.9427477717399596,0.8748779296875
256,full_balanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
257,full_balanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.7809445261955261,0.855800449848175
258,full_balanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.803755521774292,0.8699826002120972
259,balanced,HepG2,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
260,full_balanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.7991434335708618,0.8638353943824768
261,full_balanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.833024263381958,0.8794595003128052
262,balanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
263,full_balanced,K562,perceptron64,,Active enhancers vs active promoters,0.8474121689796448,0.8938835859298706
264,umbalanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
265,balanced,HepG2,perceptron,,Active promoters vs inactive promoters,0.8982276916503906,0.8357116580009459
266,full_balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.8172530531883241,0.8708655834197998
267,balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.7491829991340637,0.8726093173027039
268,full_balanced,HepG2,perceptron64,,Active enhancers vs inactive enhancers,0.8405242562294006,0.8903553485870361
269,balanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
270,balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.9195917248725892,0.8846623301506042
271,full_balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.8454126119613647,0.8472594618797302
272,balanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.7288799881935121,0.8658100366592407
273,full_balanced,K562,perceptron64,,Active enhancers vs inactive enhancers,0.8395003080368042,0.8899833559989929
274,full_balanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
275,full_balanced,GM12878,perceptron,,Active enhancers vs active promoters,0.8179210424423218,0.8641968965530396
276,balanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
277,full_balanced,HelaS3,perceptron64,,Active enhancers vs active promoters,0.8268445134162903,0.8795656561851501
278,umbalanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
279,balanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
280,full_balanced,K562,perceptron,,Active promoters vs inactive promoters,0.8631547689437866,0.8700979948043823
281,umbalanced,GM12878,perceptron64,,Active enhancers vs inactive enhancers,0.7199041247367859,0.8784211874008179
282,umbalanced,K562,perceptron64,,Inactive enhancers vs inactive promoters,0.0,0.0
283,full_balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.8674066066741943,0.8745214343070984
284,full_balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.8252468705177307,0.8746821880340576
285,balanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
286,balanced,HepG2,perceptron64,,Inactive enhancers vs inactive promoters,0.0,0.0
287,balanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.7051672935485841,0.8637107610702515
288,balanced,HepG2,perceptron64,,Active enhancers vs inactive enhancers,0.7415035367012024,0.8744001388549805
289,umbalanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
290,umbalanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
291,balanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.9079319834709167,0.8525767326354979
292,umbalanced,GM12878,perceptron,,Active enhancers vs active promoters,0.7231802940368652,0.8750813603401184
293,umbalanced,HepG2,perceptron,,Active promoters vs inactive promoters,0.9366835355758668,0.8624535799026489
294,umbalanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.7097582817077637,0.8704364895820618
295,balanced,GM12878,perceptron,,Active enhancers vs active promoters,0.7626617550849915,0.8752424120903015
296,umbalanced,K562,perceptron,,Active promoters vs inactive promoters,0.9432829022407532,0.8764828443527222
297,umbalanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
298,full_balanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.7822110652923584,0.8498643636703491
299,umbalanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
300,balanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
301,umbalanced,HepG2,perceptron,,Active promoters vs inactive promoters,0.941594898700714,0.8710546493530273
302,full_balanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
303,balanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.660015344619751,0.8422278165817261
304,balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.7317866683006287,0.8642215728759766
305,umbalanced,K562,perceptron64,,Active promoters vs inactive promoters,0.9452342987060548,0.8793781995773315
306,full_balanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.8049150705337524,0.868677020072937
307,umbalanced,HepG2,perceptron,,Active enhancers vs active promoters,0.71375572681427,0.8661534190177917
308,umbalanced,GM12878,perceptron,,Active enhancers vs active promoters,0.7193316817283629,0.8734474182128906
309,umbalanced,HepG2,perceptron,,Active promoters vs inactive promoters,0.9457567930221558,0.8792902231216431
310,full_balanced,HepG2,perceptron,,Active enhancers vs active promoters,0.8085426092147827,0.8606955409049988
311,full_balanced,HepG2,perceptron,,Active enhancers vs active promoters,0.8189390301704407,0.8791865110397339
312,full_balanced,K562,perceptron,,Active enhancers vs active promoters,0.8026711940765381,0.8635421395301819
313,umbalanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.9403828382492064,0.8700701594352722
314,full_balanced,HepG2,perceptron,,Active enhancers vs active promoters,0.7804820537567139,0.857712984085083
315,umbalanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.7021877765655518,0.8624092340469359
316,umbalanced,HelaS3,perceptron64,,Inactive enhancers vs inactive promoters,0.0,0.0
317,umbalanced,K562,perceptron,,Active enhancers vs active promoters,0.7073487043380737,0.870472252368927
318,umbalanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
319,balanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
320,full_balanced,GM12878,perceptron64,,Active enhancers vs inactive enhancers,0.8239514231681824,0.8790388107299805
321,balanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.8957219123840332,0.8338147401809692
322,balanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
323,full_balanced,K562,perceptron64,,Active enhancers vs active promoters,0.8301369547843933,0.8809199333190918
324,full_balanced,HepG2,perceptron,,Active enhancers vs active promoters,0.8240242004394531,0.8709509968757629
325,umbalanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.6988550424575806,0.8705421686172485
326,full_balanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.8163717985153198,0.8705266118049622
327,balanced,GM12878,perceptron,,Active enhancers vs active promoters,0.7045454382896423,0.8519250154495239
328,full_balanced,HepG2,perceptron,,Active promoters vs inactive promoters,0.8450106382369995,0.8490459322929382
329,balanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
330,balanced,GM12878,perceptron64,,Active promoters vs inactive promoters,0.9103896617889404,0.8641833066940308
331,full_balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.8737138509750366,0.8740271329879761
332,full_balanced,HelaS3,perceptron64,,Active enhancers vs inactive enhancers,0.8279423713684082,0.8831586241722107
333,umbalanced,K562,perceptron,,Active enhancers vs active promoters,0.7096177339553833,0.8630210161209106
334,full_balanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
335,full_balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.8669286966323853,0.8741353750228882
336,umbalanced,GM12878,perceptron,,Active enhancers vs active promoters,0.7047537565231323,0.8675818443298341
337,balanced,K562,perceptron,,Active promoters vs inactive promoters,0.9048665761947632,0.8492547869682312
338,umbalanced,K562,perceptron,,Active promoters vs inactive promoters,0.9383506774902344,0.8662046194076538
339,balanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
340,full_balanced,HepG2,perceptron,,Active promoters vs inactive promoters,0.8616623878479004,0.862879753112793
341,full_balanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.8512910604476929,0.8563408851623535
342,full_balanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
343,umbalanced,K562,perceptron,,Active enhancers vs active promoters,0.704799473285675,0.8607214093208313
344,umbalanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
345,full_balanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
346,full_balanced,GM12878,perceptron,,Active enhancers vs active promoters,0.8225157856941223,0.8666136264801025
347,full_balanced,K562,perceptron,,Active promoters vs inactive promoters,0.870143711566925,0.8698616027832031
348,umbalanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.7199648022651672,0.8784633874893188
349,full_balanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
350,balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.7018137574195862,0.8665369153022766
351,balanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
352,balanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
353,full_balanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
354,full_balanced,K562,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
355,umbalanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
356,umbalanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.7063484191894531,0.8739552497863771
357,full_balanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.8189799785614014,0.8690181970596313
358,umbalanced,GM12878,perceptron,,Active enhancers vs active promoters,0.6836969256401062,0.8640662431716919
359,umbalanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.9426994323730468,0.8718889951705933
360,umbalanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
361,full_balanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
362,balanced,K562,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
363,full_balanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.8175326585769653,0.8644875288009644
364,umbalanced,K562,perceptron,,Active enhancers vs active promoters,0.7067484855651855,0.8759824633598328
365,balanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.7046530246734619,0.8507092595100403
366,umbalanced,GM12878,perceptron,,Active enhancers vs active promoters,0.7077203989028931,0.8732511401176453
367,balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.9004918932914734,0.860458493232727
368,umbalanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
369,balanced,K562,perceptron64,,Active promoters vs inactive promoters,0.9236457347869872,0.8835064172744751
370,balanced,K562,perceptron,,Active promoters vs inactive promoters,0.902738869190216,0.8583804965019226
371,umbalanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.9365000724792479,0.8605675697326659
372,full_balanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.8054758310317993,0.8639652132987976
373,umbalanced,K562,perceptron,,Active promoters vs inactive promoters,0.9414976239204408,0.871908962726593
374,balanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.7172662019729614,0.8581593632698059
375,umbalanced,HepG2,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
376,umbalanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
377,umbalanced,HelaS3,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
378,full_balanced,K562,perceptron,,Active promoters vs inactive promoters,0.8615157008171082,0.8585723638534546
379,balanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.7573189735412598,0.8781153559684753
380,umbalanced,GM12878,perceptron64,,Active enhancers vs active promoters,0.7308782339096069,0.8843045234680176
381,full_balanced,HepG2,perceptron,,Active enhancers vs active promoters,0.8342074155807495,0.8771898746490479
382,full_balanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
383,full_balanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
384,umbalanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
385,umbalanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.7042014002799988,0.8599454760551453
386,balanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
387,umbalanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.9382799863815308,0.8666025400161743
388,balanced,HelaS3,perceptron64,,Active promoters vs inactive promoters,0.9279403090476992,0.8926957845687866
389,umbalanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
390,balanced,K562,perceptron,,Active promoters vs inactive promoters,0.9150055646896362,0.8732433319091797
391,umbalanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
392,balanced,HepG2,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
393,full_balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.8181909918785095,0.8704159259796143
394,balanced,HelaS3,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
395,umbalanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.7111095190048218,0.8707321882247925
396,balanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.7068008184432983,0.8679289817810059
397,full_balanced,GM12878,perceptron,,Active enhancers vs active promoters,0.7945001721382141,0.8640502691268921
398,umbalanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
399,full_balanced,HelaS3,perceptron64,,Inactive enhancers vs inactive promoters,0.0,0.0
400,umbalanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.7159649133682251,0.8734807968139648
401,balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.7003852128982544,0.8544955253601074
402,umbalanced,GM12878,perceptron,,Active enhancers vs active promoters,0.7092429995536804,0.8620826005935669
403,full_balanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
404,balanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
405,umbalanced,K562,perceptron,,Active promoters vs inactive promoters,0.9384264945983888,0.8659499287605286
406,balanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
407,balanced,K562,perceptron,,Active enhancers vs active promoters,0.7506018877029419,0.8726149797439575
408,umbalanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
409,full_balanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
410,balanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.7458668947219849,0.8731055259704591
411,full_balanced,HepG2,perceptron,,Active promoters vs inactive promoters,0.8594925403594971,0.8624229431152344
412,umbalanced,GM12878,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
413,full_balanced,K562,perceptron,,Active enhancers vs active promoters,0.8240911960601807,0.8674477338790894
414,balanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
415,umbalanced,HepG2,perceptron,,Active enhancers vs active promoters,0.696144700050354,0.8660853505134583
416,umbalanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.7248392701148987,0.8731805682182312
417,umbalanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.939853310585022,0.8686374425888062
418,balanced,GM12878,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
419,full_balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.850063681602478,0.8604564666748047
420,umbalanced,HepG2,perceptron64,,Active enhancers vs active promoters,0.7196577191352844,0.8805699944496155
421,umbalanced,GM12878,perceptron,,Active enhancers vs active promoters,0.7138734459877014,0.8674810528755188
422,balanced,HelaS3,perceptron64,,Active promoters vs inactive promoters,0.9193928241729736,0.8803553581237793
423,full_balanced,GM12878,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
424,umbalanced,HepG2,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
425,full_balanced,HepG2,perceptron,,Active promoters vs inactive promoters,0.8608233332633972,0.8563050031661987
426,full_balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.8285398483276367,0.8757912516593933
427,balanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.697579026222229,0.8603595495223999
428,balanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
429,balanced,HepG2,perceptron,,Active promoters vs inactive promoters,0.9087182879447936,0.8682985305786133
430,full_balanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.7930967807769775,0.8576755523681641
431,balanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
432,full_balanced,GM12878,perceptron64,,Active promoters vs inactive promoters,0.8944417238235474,0.8981590270996094
433,full_balanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
434,full_balanced,HepG2,perceptron,,Active enhancers vs active promoters,0.7763940095901489,0.8481547832489014
435,umbalanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.7012232542037964,0.8654731512069702
436,umbalanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.7106423377990723,0.8600279688835144
437,balanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.722840428352356,0.8614180684089661
438,umbalanced,HepG2,perceptron,,Active enhancers vs active promoters,0.7240113019943237,0.8754281997680664
439,umbalanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
440,umbalanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
441,balanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
442,full_balanced,K562,perceptron,,Active enhancers vs active promoters,0.8054533004760742,0.8696603775024414
443,balanced,K562,perceptron,,Active promoters vs inactive promoters,0.9123671650886536,0.8784345388412476
444,umbalanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
445,umbalanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
446,umbalanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
447,balanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.9155591130256652,0.8788177371025085
448,umbalanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
449,umbalanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.7089688181877136,0.8756963610649109
450,balanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
451,full_balanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.8677867650985718,0.8738555312156677
452,full_balanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.8491935729980469,0.8471149206161499
453,umbalanced,HepG2,perceptron,,Active enhancers vs active promoters,0.7054817080497742,0.8656026721000671
454,umbalanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
455,umbalanced,HepG2,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
456,umbalanced,K562,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
457,umbalanced,K562,perceptron64,,Active promoters vs inactive promoters,0.946170687675476,0.8820447325706482
458,balanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.6831035614013672,0.8529699444770813
459,umbalanced,HelaS3,perceptron64,,Active promoters vs inactive promoters,0.9420390129089355,0.8736463785171509
460,umbalanced,HelaS3,perceptron64,,Active enhancers vs active promoters,0.7247779369354248,0.8813517689704895
461,balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.9080680608749392,0.8694828152656555
462,umbalanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.7095449566841125,0.8615636825561523
463,full_balanced,HepG2,perceptron,,Active enhancers vs active promoters,0.8160862922668457,0.8657454848289491
464,full_balanced,K562,perceptron64,,Active enhancers vs inactive enhancers,0.8418575525283813,0.8917666673660278
465,full_balanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
466,umbalanced,GM12878,perceptron,,Active enhancers vs active promoters,0.683090329170227,0.8635432124137878
467,umbalanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.9413335919380188,0.8709961175918579
468,balanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.7042916417121887,0.8549378514289856
469,full_balanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.8102585077285767,0.8599159717559814
470,balanced,HepG2,perceptron,,Active enhancers vs active promoters,0.75020831823349,0.8728570938110352
471,balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.9100533723831176,0.8569312095642091
472,umbalanced,K562,perceptron64,,Active enhancers vs inactive enhancers,0.7258422374725342,0.8807253837585449
473,full_balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.8602762222290039,0.8610635995864868
474,umbalanced,HepG2,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
475,balanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.7379065752029419,0.8597343564033508
476,full_balanced,HepG2,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
477,balanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
478,balanced,HepG2,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
479,umbalanced,K562,perceptron,,Active enhancers vs active promoters,0.6925333738327026,0.8630544543266296
480,umbalanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
481,full_balanced,K562,perceptron64,,Active promoters vs inactive promoters,0.8841423392295837,0.8892070651054382
482,balanced,HelaS3,perceptron64,,Inactive enhancers vs inactive promoters,0.0,0.0
483,full_balanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.8524421453475952,0.8521748185157776
484,balanced,GM12878,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
485,balanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
486,umbalanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.9427666664123536,0.8736842274665833
487,umbalanced,GM12878,perceptron64,,Active enhancers vs active promoters,0.7244743704795837,0.8744888901710509
488,balanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
489,umbalanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
490,umbalanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
491,full_balanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.8284817934036255,0.8796766996383667
492,umbalanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
493,umbalanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.696153998374939,0.8660302162170409
494,full_balanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
495,full_balanced,K562,perceptron,,Active promoters vs inactive promoters,0.860876202583313,0.8565213084220886
496,umbalanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
497,full_balanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.7819810509681702,0.8581761121749878
498,balanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.6823464035987854,0.8472622036933899
499,balanced,K562,perceptron64,,Active enhancers vs inactive enhancers,0.732131838798523,0.8748970031738281
500,umbalanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.9368489384651184,0.8633931875228882
501,umbalanced,HepG2,perceptron64,,Active enhancers vs active promoters,0.7285750508308411,0.8837844729423523
502,balanced,K562,perceptron64,,Active enhancers vs active promoters,0.7866542339324951,0.8988839387893677
503,balanced,HepG2,perceptron64,,Active enhancers and promoters vs anything else,1.0,0.0
504,balanced,GM12878,perceptron64,,Active enhancers vs inactive enhancers,0.7269361019134521,0.8682380914688109
505,balanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
506,balanced,K562,perceptron64,,Inactive enhancers vs inactive promoters,0.0,0.0
507,balanced,GM12878,perceptron,,Active enhancers vs active promoters,0.6791494488716125,0.8528407216072083
508,balanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.7731029391288757,0.8855767250061035
509,umbalanced,K562,perceptron,,Active promoters vs inactive promoters,0.9427139163017272,0.8718302845954895
510,full_balanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
511,balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.7610001564025879,0.8713505864143372
512,balanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.6924909353256226,0.8616159558296204
513,full_balanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
514,balanced,HelaS3,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
515,balanced,HelaS3,perceptron,,Active enhancers vs inactive enhancers,0.7162613868713379,0.8664242625236511
516,balanced,HepG2,perceptron64,,Active promoters vs inactive promoters,0.924274742603302,0.8889358639717102
517,full_balanced,K562,perceptron,,Active enhancers vs active promoters,0.839651346206665,0.8892005085945129
518,full_balanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
519,balanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
520,balanced,K562,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
521,balanced,K562,perceptron,,Active enhancers vs active promoters,0.657987117767334,0.8424166440963745
522,balanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.7003070116043091,0.8566320538520813
523,umbalanced,HepG2,perceptron,,Active enhancers vs inactive enhancers,0.7208014726638794,0.8723146319389343
524,balanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
525,full_balanced,HelaS3,perceptron64,,Active promoters vs inactive promoters,0.8903965950012207,0.8949249386787415
526,balanced,HepG2,perceptron,,Active enhancers vs active promoters,0.6777146458625793,0.8469661474227905
527,full_balanced,HepG2,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
528,balanced,GM12878,perceptron,,Active promoters vs inactive promoters,0.9080890417099,0.8646703958511353
529,full_balanced,HelaS3,perceptron,,Active enhancers vs active promoters,0.8327794075012207,0.8814743757247925
530,balanced,HepG2,perceptron,,Active enhancers vs active promoters,0.6955674290657043,0.84947270154953
531,balanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
532,umbalanced,K562,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
533,full_balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.7864098548889159,0.8537861704826355
534,full_balanced,GM12878,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
535,full_balanced,GM12878,perceptron,,Inactive enhancers vs inactive promoters,0.0,0.0
536,umbalanced,K562,perceptron64,,Active enhancers vs inactive enhancers,0.724997341632843,0.8791818022727966
537,full_balanced,HepG2,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
538,balanced,HelaS3,perceptron,,Active promoters vs inactive promoters,0.9107803106307985,0.8673712015151978
539,full_balanced,GM12878,perceptron,,Active enhancers vs inactive enhancers,0.8136588335037231,0.8684554100036621
540,balanced,HepG2,perceptron,,Active promoters vs inactive promoters,0.9076420068740844,0.870552659034729
541,balanced,HelaS3,perceptron,,Active enhancers and promoters vs anything else,1.0,0.0
542,full_balanced,K562,perceptron,,Active enhancers vs inactive enhancers,0.8132153749465942,0.8722367286682129
